t F Q M0 M1
1.0 2.3869346733668344 0.0 1.1915255088336423 0.0
1.0 2.3969849246231156 0.0 1.2089976883913063 0.0
1.0 2.407035175879397 0.0 1.2266127599712364 0.0
1.0 2.4170854271356785 0.0 1.2443708596740461 0.0
1.0 2.4271356783919598 0.0 1.2622721224777633 0.0
1.0 2.4371859296482414 0.0 1.2803166822519847 0.0
1.0 2.4472361809045227 0.0 1.2985046717717823 0.0
1.0 2.457286432160804 0.0 1.316836222731385 0.0
1.0 2.4673366834170856 0.0 1.335311465757626 0.0
1.0 2.477386934673367 0.0 1.3539305304231617 0.0
1.0 2.4874371859296485 0.0 1.3726935452594868 0.0
1.0 2.4974874371859297 0.0 1.3916006377697179 0.0
1.0 2.507537688442211 0.0 1.4106519344411794 0.0
1.0 2.5175879396984926 0.0 1.4298475607577759 0.0
1.0 2.527638190954774 0.0 1.449187641212164 0.0
1.0 2.5376884422110555 0.0 1.4686722993177346 0.0
1.0 2.5477386934673367 0.0 1.4883016576203822 0.0
1.0 2.557788944723618 0.0 1.5080758377101138 0.0
1.0 2.5678391959798996 0.0 1.5279949602324425 0.0
1.0 2.577889447236181 0.0 1.5480591448996168 0.0
1.0 2.5879396984924625 0.0 1.5682685105016674 0.0
1.0 2.5979899497487438 0.0 1.5886231749172752 0.0
1.0 2.608040201005025 0.0 1.6091232551244736 0.0
1.0 2.6180904522613067 0.0 1.6297688672111794 0.0
1.0 2.628140703517588 0.0 1.6505601263855552 0.0
1.0 2.6381909547738696 0.0 1.6714971469862199 0.0
1.0 2.648241206030151 0.0 1.692580042492291 0.0
1.0 2.658291457286432 0.0 1.7138089255332793 0.0
1.0 2.6683417085427137 0.0 1.7351839078988247 0.0
1.0 2.678391959798995 0.0 1.7567051005482814 0.0
1.0 2.6884422110552766 0.0 1.7783726136201707 0.0
1.0 2.698492462311558 0.0 1.8001865564414707 0.0
1.0 2.708542713567839 0.0 1.8221470375367785 0.0
1.0 2.7185929648241207 0.0 1.8442541646373276 0.0
1.0 2.728643216080402 0.0 1.8665080446898714 0.0
1.0 2.7386934673366836 0.0 1.8889087838654357 0.0
1.0 2.748743718592965 0.0 1.9114564875679325 0.0
1.0 2.758793969849246 0.0 1.9341512604426592 0.0
1.0 2.7688442211055277 0.0 1.9569932063846593 0.0
1.0 2.778894472361809 0.0 1.9799824285469634 0.0
1.0 2.7889447236180906 0.0 2.003119029348711 0.0
1.0 2.798994974874372 0.0 2.026403110483154 0.0
1.0 2.809045226130653 0.0 2.0498347729255357 0.0
1.0 2.819095477386935 0.0 2.073414116940871 0.0
1.0 2.829145728643216 0.0 2.0971412420915887 0.0
1.0 2.8391959798994977 0.0 2.1210162472450897 0.0
1.0 2.849246231155779 0.0 2.145039230581184 0.0
1.0 2.85929648241206 0.0 2.1692102895994143 0.0
1.0 2.869346733668342 0.0 2.19352952112629 0.0
1.0 2.879396984924623 0.0 2.2179970213224056 0.0
1.0 2.8894472361809047 0.0 2.242612885689471 0.0
1.0 2.899497487437186 0.0 2.2673772090772233 0.0
1.0 2.909547738693467 0.0 2.292290085690265 0.0
1.0 2.919597989949749 0.0 2.3173516090947794 0.0
1.0 2.92964824120603 0.0 2.342561872225186 0.0
1.0 2.9396984924623117 0.0 2.3679209673906625 0.0
1.0 2.949748743718593 0.0 2.393428986281614 0.0
1.0 2.959798994974874 0.0 2.4190860199760245 0.0
1.0 2.969849246231156 0.0 2.4448921589457457 0.0
1.0 2.979899497487437 0.0 2.470847493062668 0.0
1.0 2.9899497487437188 0.0 2.496952111604848 0.0
1.0 3.0 0.0 2.523206103262502 0.0
1.0 3.0100502512562817 0.0 2.5496095561439738 0.0
1.0 3.020100502512563 0.0 2.5761625577815717 0.0
1.0 3.030150753768844 0.0 2.6028651951373627 0.0
1.0 3.040201005025126 0.0 2.6297175546088685 0.0
1.0 3.050251256281407 0.0 2.6567197220346848 0.0
1.0 3.0603015075376887 0.0 2.6838717827000442 0.0
1.0 3.07035175879397 0.0 2.711173821342288 0.0
1.0 3.080402010050251 0.0 2.738625922156263 0.0
1.0 3.090452261306533 0.0 2.7662281687996617 0.0
1.0 3.100502512562814 0.0 2.793980644398284 0.0
1.0 3.1105527638190957 0.0 2.8218834315512256 0.0
1.0 3.120603015075377 0.0 2.8499366123360033 0.0
1.0 3.130653266331658 0.0 2.8781402683136195 0.0
1.0 3.14070351758794 0.0 2.9064944805335466 0.0
1.0 3.150753768844221 0.0 2.934999329538653 0.0
1.0 3.1608040201005028 0.0 2.96365489537008 0.0
1.0 3.170854271356784 0.0 2.9924612575720237 0.0
1.0 3.180904522613065 0.0 3.0214184951964884 0.0
1.0 3.190954773869347 0.0 3.0505266868079697 0.0
1.0 3.201005025125628 0.0 3.079785910488045 0.0
1.0 3.21105527638191 0.0 3.109196243839971 0.0
1.0 3.221105527638191 0.0 3.1387577639931625 0.0
1.0 3.2311557788944723 0.0 3.1684705476076425 0.0
1.0 3.241206030150754 0.0 3.1983346708784373 0.0
1.0 3.251256281407035 0.0 3.2283502095399066 0.0
1.0 3.261306532663317 0.0 3.2585172388700223 0.0
1.0 3.271356783919598 0.0 3.2888358336945966 0.0
1.0 3.2814070351758793 0.0 3.3193060683914615 0.0
1.0 3.291457286432161 0.0 3.3499280168945815 0.0
1.0 3.301507537688442 0.0 3.3807017526981373 0.0
1.0 3.311557788944724 0.0 3.4116273488605366 0.0
1.0 3.321608040201005 0.0 3.4427048780083873 0.0
1.0 3.3316582914572863 0.0 3.4739344123404314 0.0
1.0 3.341708542713568 0.0 3.505316023631413 0.0
1.0 3.351758793969849 0.0 3.5368497832358967 0.0
1.0 3.361809045226131 0.0 3.5685357620920772 0.0
1.0 3.371859296482412 0.0 3.6003740307254803 0.0
1.0 3.3819095477386933 0.0 3.632364659252684 0.0
1.0 3.391959798994975 0.0 3.664507717384958 0.0
1.0 3.4020100502512562 0.0 3.6968032744318498 0.0
1.0 3.412060301507538 0.0 3.729251399304767 0.0
1.0 3.422110552763819 0.0 3.7618521605204847 0.0
1.0 3.4321608040201004 0.0 3.7946056262046244 0.0
1.0 3.442211055276382 0.0 3.827511864095091 0.0
1.0 3.4522613065326633 0.0 3.860570941545455 0.0
1.0 3.462311557788945 0.0 3.893782925528329 0.0
1.0 3.472361809045226 0.0 3.927147882638658 0.0
1.0 3.4824120603015074 0.0 3.9606658790970175 0.0
1.0 3.492462311557789 0.0 3.9943369807528444 0.0
1.0 3.5025125628140703 0.0 4.028161253087624 0.0
1.0 3.512562814070352 0.0 4.062138761218079 0.0
1.0 3.522613065326633 0.0 4.096269569899273 0.0
1.0 3.5326633165829144 0.0 4.130553743527721 0.0
1.0 3.542713567839196 0.0 4.164991346144433 0.0
1.0 3.5527638190954773 0.0 4.199582441437927 0.0
1.0 3.562814070351759 0.0 4.234327092747238 0.0
1.0 3.5728643216080402 0.0 4.269225363064859 0.0
1.0 3.5829145728643215 0.0 4.304277315039641 0.0
1.0 3.592964824120603 0.0 4.339483010979717 0.0
1.0 3.6030150753768844 0.0 4.3748425128553174 0.0
1.0 3.613065326633166 0.0 4.410355882301617 0.0
1.0 3.6231155778894473 0.0 4.446023180621502 0.0
1.0 3.6331658291457285 0.0 4.481844468788357 0.0
1.0 3.64321608040201 0.0 4.517819807448762 0.0
1.0 3.6532663316582914 0.0 4.553949256925206 0.0
1.0 3.663316582914573 0.0 4.590232877218757 0.0
1.0 3.6733668341708543 0.0 4.626670728011682 0.0
1.0 3.6834170854271355 0.0 4.663262868670078 0.0
1.0 3.693467336683417 0.0 4.700009358246434 0.0
1.0 3.7035175879396984 0.0 4.736910255482186 0.0
1.0 3.71356783919598 0.0 4.77396561881025 0.0
1.0 3.7236180904522613 0.0 4.811175506357508 0.0
1.0 3.7336683417085426 0.0 4.848539975947276 0.0
1.0 3.7437185929648242 0.0 4.88605908510176 0.0
1.0 3.7537688442211055 0.0 4.9237328910444536 0.0
1.0 3.763819095477387 0.0 4.961561450702539 0.0
1.0 3.7738693467336684 0.0 4.999544820709244 0.0
1.0 3.7839195979899496 0.0 5.037683057406185 0.0
1.0 3.7939698492462313 0.0 5.0759762168456835 0.0
1.0 3.8040201005025125 0.0 5.1144243547930515 0.0
1.0 3.814070351758794 0.0 5.153027526728849 0.0
1.0 3.8241206030150754 0.0 5.19178578785113 0.0
1.0 3.8341708542713566 0.0 5.2306991930776725 0.0
1.0 3.8442211055276383 0.0 5.269767797048151 0.0
1.0 3.8542713567839195 0.0 5.308991654126309 0.0
1.0 3.864321608040201 0.0 5.348370818402129 0.0
1.0 3.8743718592964824 0.0 5.387905343693927 0.0
1.0 3.884422110552764 0.0 5.427595283550469 0.0
1.0 3.8944723618090453 0.0 5.467440691253067 0.0
1.0 3.9045226130653266 0.0 5.507441619817609 0.0
1.0 3.9145728643216082 0.0 5.547598121996623 0.0
1.0 3.9246231155778895 0.0 5.58791025028127 0.0
1.0 3.934673366834171 0.0 5.628378056903369 0.0
1.0 3.9447236180904524 0.0 5.669001593837338 0.0
1.0 3.9547738693467336 0.0 5.7097809128021835 0.0
1.0 3.9648241206030153 0.0 5.750716065263416 0.0
1.0 3.9748743718592965 0.0 5.79180710243496 0.0
1.0 3.984924623115578 0.0 5.8330540752810816 0.0
1.0 3.9949748743718594 0.0 5.87445703451822 0.0
1.0 4.005025125628141 0.0 5.9160160306168885 0.0
1.0 4.015075376884422 0.0 5.957731113803483 0.0
1.0 4.025125628140704 0.0 5.999602334062127 0.0
1.0 4.035175879396985 0.0 6.041629741136439 0.0
1.0 4.045226130653266 0.0 6.083813384531367 0.0
1.0 4.055276381909548 0.0 6.126153313514911 0.0
1.0 4.065326633165829 0.0 6.16864957711989 0.0
1.0 4.075376884422111 0.0 6.211302224145686 0.0
1.0 4.085427135678392 0.0 6.25411130315992 0.0
1.0 4.0954773869346734 0.0 6.2970768625001945 0.0
1.0 4.105527638190955 0.0 6.340198950275755 0.0
1.0 4.115577889447236 0.0 6.383477614369137 0.0
1.0 4.125628140703518 0.0 6.426912902437847 0.0
1.0 4.135678391959799 0.0 6.4705048619159635 0.0
1.0 4.1457286432160805 0.0 6.514253540015785 0.0
1.0 4.155778894472362 0.0 6.55815898372939 0.0
1.0 4.165829145728643 0.0 6.6022212398302695 0.0
1.0 4.175879396984925 0.0 6.646440354874847 0.0
1.0 4.185929648241206 0.0 6.690816375204071 0.0
1.0 4.1959798994974875 0.0 6.7353493469449335 0.0
1.0 4.206030150753769 0.0 6.780039316012004 0.0
1.0 4.21608040201005 0.0 6.824886328108931 0.0
1.0 4.226130653266332 0.0 6.869890428729948 0.0
1.0 4.236180904522613 0.0 6.9150516631613375 0.0
1.0 4.2462311557788945 0.0 6.960370076482919 0.0
1.0 4.256281407035176 0.0 7.005845713569494 0.0
1.0 4.266331658291457 0.0 7.051478619092273 0.0
1.0 4.276381909547739 0.0 7.09726883752032 0.0
1.0 4.28643216080402 0.0 7.143216413121939 0.0
1.0 4.296482412060302 0.0 7.18932138996611 0.0
1.0 4.306532663316583 0.0 7.235583811923852 0.0
1.0 4.316582914572864 0.0 7.282003722669577 0.0
1.0 4.326633165829146 0.0 7.328581165682502 0.0
1.0 4.336683417085427 0.0 7.375316184247939 0.0
1.0 4.346733668341709 0.0 7.422208821458665 0.0
1.0 4.35678391959799 0.0 7.469259120216243 0.0
1.0 4.366834170854271 0.0 7.5164671232323155 0.0
1.0 4.376884422110553 0.0 7.563832873029922 0.0
1.0 4.386934673366834 0.0 7.611356411944752 0.0
1.0 4.396984924623116 0.0 7.659037782126469 0.0
1.0 4.407035175879397 0.0 7.706877025539936 0.0
1.0 4.417085427135678 0.0 7.754874183966467 0.0
1.0 4.42713567839196 0.0 7.8030292990051 0.0
1.0 4.437185929648241 0.0 7.851342412073774 0.0
1.0 4.447236180904523 0.0 7.899813564410594 0.0
1.0 4.457286432160804 0.0 7.948442797075011 0.0
1.0 4.467336683417085 0.0 7.997230150949021 0.0
1.0 4.477386934673367 0.0 8.046175666738366 0.0
1.0 4.4874371859296485 0.0 8.095279384973674 0.0
1.0 4.49748743718593 0.0 8.14454134601165 0.0
1.0 4.507537688442211 0.0 8.193961590036235 0.0
1.0 4.517587939698492 0.0 8.243540157059721 0.0
1.0 4.527638190954774 0.0 8.293277086923903 0.0
1.0 4.5376884422110555 0.0 8.343172419301192 0.0
1.0 4.547738693467337 0.0 8.39322619369574 0.0
1.0 4.557788944723618 0.0 8.443438449444525 0.0
1.0 4.567839195979899 0.0 8.49380922571846 0.0
1.0 4.577889447236181 0.0 8.544338561523475 0.0
1.0 4.5879396984924625 0.0 8.595026495701564 0.0
1.0 4.597989949748744 0.0 8.645873066931895 0.0
1.0 4.608040201005025 0.0 8.696878313731828 0.0
1.0 4.618090452261306 0.0 8.748042274457978 0.0
1.0 4.628140703517588 0.0 8.799364987307246 0.0
1.0 4.63819095477387 0.0 8.850846490317844 0.0
1.0 4.648241206030151 0.0 8.902486821370324 0.0
1.0 4.658291457286432 0.0 8.954286018188574 0.0
1.0 4.668341708542713 0.0 9.00624411834084 0.0
1.0 4.678391959798995 0.0 9.058361159240693 0.0
1.0 4.688442211055277 0.0 9.110637178148034 0.0
1.0 4.698492462311558 0.0 9.163072212170054 0.0
1.0 4.708542713567839 0.0 9.215666298262207 0.0
1.0 4.71859296482412 0.0 9.268419473229189 0.0
1.0 4.728643216080402 0.0 9.321331773725861 0.0
1.0 4.738693467336684 0.0 9.374403236258182 0.0
1.0 4.748743718592965 0.0 9.42763389718419 0.0
1.0 4.758793969849246 0.0 9.481023792714888 0.0
1.0 4.768844221105527 0.0 9.534572958915184 0.0
1.0 4.778894472361809 0.0 9.588281431704793 0.0
